****Global Input****
(143:114214)
(277:111446)
(816:57460)
(1184:21579)
(1330:89219)
(1401:114623)

****Global Output****
(463:122387)
(566:69996)

****Biased tasks****
task(id(104);cost(96);duration(29);in([[277:111446]]);out([[456:39327]#[500:56271]]);mutual_exclusions([]))
task(id(129);cost(59);duration(18);in([[75:2]#[325:1]#[329:9021]#[348:2671]#[586:5]#[789:31]#[867:7317]#[968:15]#[1039:1518]#[1329:1]]);out([[742:98081]#[1076:76499]#[1086:24200]#[1257:56720]]);mutual_exclusions([]))
task(id(84);cost(82);duration(14);in([[30:12]#[39:7018]#[246:3]#[325:6045]#[424:7767]#[457:1]#[573:1]#[586:41]#[614:13479]#[816:1796]#[837:9892]#[846:2]#[1257:3545]#[1397:29209]]);out([[792:42369]#[1404:64825]]);mutual_exclusions([]))
task(id(6);cost(92);duration(46);in([[325:12090]#[334:25853]#[424:971]#[457:4]#[505:57]#[586:1]#[684:106]#[846:757]#[950:270]#[968:121]#[1172:1]#[1218:3]#[1257:111]#[1297:2]#[1397:7303]#[1404:63]#[1409:484]]);out([[239:121627]#[550:105718]#[1199:73704]#[1294:111612]]);mutual_exclusions([]))
task(id(127);cost(26);duration(14);in([[30:2]#[122:3]#[239:3801]#[246:7103]#[505:7361]#[586:650]#[652:49]#[684:1698]#[1021:14409]#[1172:428]]);out([[215:87112]#[461:60485]#[618:91419]#[841:128459]]);mutual_exclusions([]))
task(id(126);cost(88);duration(53);in([[30:1513]#[215:170]#[239:237]#[325:1]#[334:1616]#[424:3884]#[457:72]#[586:41]#[601:3558]#[684:13584]#[742:12]#[790:22538]#[950:2163]#[1106:83]#[1172:1]#[1251:27560]]);out([[63:44247]#[574:75252]#[611:126658]]);mutual_exclusions([]))
task(id(27);cost(72);duration(39);in([[63:11062]#[75:270]#[325:189]#[424:1941]#[505:7361]#[573:29]#[586:650]#[652:25]#[707:11078]#[841:15]#[950:4]#[968:7733]#[1331:105]#[1401:7164]]);out([[14:72854]#[442:72123]#[588:103287]#[648:47028]]);mutual_exclusions([]))
task(id(69);cost(91);duration(59);in([[30:3]#[63:6]#[239:950]#[246:7102]#[442:2254]#[456:77]#[573:237]#[742:96]#[841:8]#[867:228]#[968:30]#[1039:1]#[1218:50]#[1268:48367]#[1297:507]#[1397:3]#[1404:8103]]);out([[489:46526]#[723:61303]#[949:111160]#[1133:94421]]);mutual_exclusions([]))
task(id(108);cost(85);duration(31);in([[122:412]#[325:95]#[348:2671]#[442:1]#[489:23263]#[550:1652]#[573:4]#[586:2]#[652:1]#[841:1]#[846:758]#[968:61]#[1106:21]#[1297:253]#[1401:448]#[1409:967]]);out([[411:102000]#[708:74588]#[770:18738]#[826:59815]]);mutual_exclusions([]))
task(id(107);cost(23);duration(45);in([[39:7018]#[122:6593]#[215:1]#[246:3]#[457:18]#[586:5]#[588:1]#[611:15832]#[816:7182]#[826:7477]#[867:915]#[968:2]#[1218:3194]#[1331:3]#[1409:3869]]);out([[1:110222]#[42:41739]#[483:25444]#[807:124121]]);mutual_exclusions([]))
task(id(4);cost(44);duration(50);in([[30:756]#[42:5217]#[75:17]#[122:26]#[325:3023]#[334:12927]#[424:16]#[550:1]#[707:2770]#[816:1]#[826:1869]#[837:1]#[1172:6]#[1218:6]#[1297:2030]#[1329:160]#[1404:31]]);out([[306:71543]#[677:84858]#[831:23786]#[932:121235]]);mutual_exclusions([]))
task(id(100);cost(34);duration(24);in([[442:2254]#[456:38]#[457:5]#[573:947]#[652:199]#[684:1]#[742:12]#[790:704]#[932:2]#[949:434]#[968:30]#[1172:107]#[1218:6387]#[1331:105]#[1397:2]]);out([[292:35882]#[537:66586]#[764:112268]#[1381:116413]]);mutual_exclusions([]))
task(id(35);cost(40);duration(35);in([[30:94]#[63:692]#[75:1]#[122:13185]#[306:2236]#[325:24]#[424:3883]#[457:9138]#[505:7361]#[537:1]#[588:807]#[790:88]#[837:77]#[841:4]#[1172:106]]);out([[50:56447]#[301:54961]#[474:45404]#[1148:77843]]);mutual_exclusions([]))
task(id(98);cost(86);duration(49);in([[30:189]#[75:135]#[246:1775]#[334:50]#[424:242]#[457:1]#[505:2]#[550:6607]#[574:37626]#[586:5204]#[652:6]#[790:2817]#[816:1]#[837:9893]#[846:3]#[968:1]#[1148:152]#[1257:1]#[1381:1819]]);out([[281:109992]#[450:77564]#[1097:17058]#[1370:95878]]);mutual_exclusions([]))
task(id(93);cost(55);duration(33);in([[30:378]#[63:87]#[215:680]#[281:27]#[306:8943]#[323:31074]#[325:1511]#[411:1]#[414:24413]#[505:115]#[573:4]#[723:479]#[807:3879]#[837:5]#[1039:379]#[1148:304]#[1172:214]#[1218:399]#[1257:56]#[1331:1]]);out([[205:66004]#[480:103405]]);mutual_exclusions([]))
task(id(76);cost(27);duration(47);in([[30:24]#[42:41]#[63:5531]#[75:33]#[215:341]#[325:6]#[424:2]#[457:5]#[480:101]#[573:15]#[588:6455]#[601:7115]#[652:12]#[949:3474]#[950:135]#[968:966]#[1076:38249]#[1106:2657]#[1148:9730]#[1172:214]#[1297:32]#[1329:5]#[1404:507]]);out([[135:93505]#[502:69593]#[646:94672]]);mutual_exclusions([]))
task(id(91);cost(36);duration(33);in([[30:23]#[39:7018]#[50:28224]#[63:173]#[122:824]#[135:46753]#[325:3]#[424:3883]#[457:4569]#[480:13]#[505:14]#[586:5205]#[684:212]#[744:34684]#[807:1940]#[826:15]#[846:1]#[867:115]#[932:7577]#[949:434]#[950:541]#[1257:443]#[1297:127]#[1331:2]#[1397:1]#[1404:506]]);out([[12:89156]#[1034:78482]#[1050:34583]]);mutual_exclusions([]))
task(id(117);cost(28);duration(13);in([[30:189]#[301:859]#[306:559]#[424:7767]#[480:50]#[573:1893]#[764:56134]#[807:1939]#[826:14953]#[841:8]#[846:379]#[949:868]#[1039:3]#[1050:1]#[1106:10]#[1172:13]#[1257:1]#[1297:8]#[1409:2]]);out([[346:57865]#[693:116372]#[904:32284]#[1376:15892]]);mutual_exclusions([]))
task(id(128);cost(32);duration(11);in([[42:326]#[75:4]#[215:11]#[239:238]#[246:888]#[281:3]#[424:61]#[456:614]#[480:404]#[505:7361]#[611:247]#[684:849]#[693:455]#[789:4]#[932:7]#[949:1737]#[1021:14409]#[1148:1]#[1218:3194]#[1315:16445]#[1331:841]#[1381:29103]#[1404:2026]#[1409:15474]]);out([[90:47037]#[813:22085]#[1285:65051]#[1307:20677]]);mutual_exclusions([]))
task(id(103);cost(73);duration(13);in([[30:1]#[122:7]#[281:1]#[424:2]#[451:34877]#[537:1]#[586:10]#[588:403]#[646:185]#[652:199]#[693:14]#[742:1]#[789:15]#[826:468]#[846:3030]#[932:947]#[968:7732]#[1148:4865]#[1218:50]#[1285:4]#[1397:1825]#[1404:64]]);out([[267:59556]#[371:86784]#[492:124588]]);mutual_exclusions([]))
task(id(95);cost(38);duration(40);in([[30:1]#[205:16501]#[267:1861]#[325:6044]#[334:1]#[424:15]#[450:5]#[457:285]#[502:1087]#[588:202]#[611:31665]#[652:1]#[693:7273]#[707:2769]#[742:24]#[813:2761]#[846:3]#[950:1082]#[1050:540]#[1148:2432]#[1172:6837]#[1218:798]#[1297:1015]#[1329:80]#[1397:14604]#[1404:253]]);out([[47:76748]#[1042:24957]]);mutual_exclusions([]))
task(id(121);cost(72);duration(30);in([[1:55111]#[30:1512]#[47:4797]#[75:34]#[122:2]#[239:3801]#[281:6874]#[325:6]#[411:199]#[457:571]#[474:22702]#[492:1947]#[573:118]#[586:10409]#[588:2]#[646:1479]#[652:795]#[707:1]#[723:479]#[816:449]#[841:4015]#[846:1]#[968:2]#[1050:68]#[1106:332]#[1297:16]#[1381:14]#[1404:2026]]);out([[398:23533]#[952:87522]]);mutual_exclusions([]))
task(id(14);cost(57);duration(35);in([[12:1]#[215:340]#[239:475]#[301:27]#[306:35]#[334:101]#[442:9]#[450:2424]#[492:487]#[502:4]#[573:473]#[611:495]#[813:690]#[949:6948]#[952:10940]#[968:1933]#[1039:1]#[1297:4]#[1404:4]#[1409:8]]);out([[719:78602]#[1131:72410]#[1149:89980]#[1206:56597]]);mutual_exclusions([]))
task(id(32);cost(34);duration(42);in([[30:1512]#[42:163]#[47:75]#[75:67]#[135:46752]#[246:7]#[301:107]#[325:47]#[334:101]#[411:398]#[442:9015]#[480:12926]#[550:13214]#[573:2]#[586:2602]#[684:212]#[693:7]#[723:119]#[816:28]#[846:189]#[867:1]#[932:237]#[950:9]#[952:5470]#[968:30]#[1131:9051]#[1285:8131]#[1404:8]]);out([[86:77851]#[729:80857]#[1229:20480]#[1246:85825]]);mutual_exclusions([]))
task(id(37);cost(59);duration(14);in([[12:5573]#[30:1512]#[42:1304]#[52:20826]#[63:3]#[424:1]#[450:1212]#[456:307]#[480:12925]#[492:1]#[505:15]#[537:2]#[573:15]#[586:20]#[693:28]#[707:3]#[837:1236]#[846:23]#[950:135]#[968:120]#[1039:24290]#[1149:1]#[1172:13675]#[1246:336]#[1285:254]]);out([[227:70210]#[660:63219]#[1007:66073]#[1216:57450]]);mutual_exclusions([]))
task(id(47);cost(72);duration(10);in([[205:16501]#[306:280]#[411:3187]#[424:243]#[457:35]#[492:122]#[505:920]#[573:118]#[588:12911]#[660:988]#[707:22158]#[742:6130]#[841:8029]#[867:28]#[949:13]#[1039:23]#[1050:4323]#[1149:2812]#[1172:107]#[1246:10728]#[1381:29103]#[1401:7164]]);out([[397:105659]#[964:95942]#[1280:90556]]);mutual_exclusions([]))
task(id(9);cost(54);duration(36);in([[30:1]#[122:6592]#[215:10889]#[246:2]#[281:3437]#[397:52]#[442:9]#[457:1142]#[480:1]#[502:2175]#[537:260]#[573:8]#[707:11]#[723:60]#[789:1]#[811:52847]#[831:11893]#[968:8]#[1106:1]#[1131:566]#[1148:19461]#[1199:36852]#[1257:886]#[1331:13460]#[1397:3651]]);out([[1241:82348]#[1296:45721]]);mutual_exclusions([]))
task(id(11);cost(28);duration(34);in([[30:756]#[75:8628]#[122:26]#[267:7445]#[281:430]#[301:13]#[325:12089]#[424:485]#[442:18030]#[456:2]#[457:286]#[502:34]#[505:3681]#[537:16647]#[573:1]#[652:50]#[707:173]#[723:15]#[770:9369]#[846:3]#[950:34]#[1131:4526]#[1218:199]#[1241:10293]#[1246:84]#[1257:222]#[1280:1415]#[1404:1]]);out([[1124:120272]#[1357:21135]]);mutual_exclusions([]))
task(id(130);cost(65);duration(32);in([[30:47]#[63:173]#[122:52]#[246:28]#[292:17941]#[306:1]#[325:1511]#[411:1593]#[424:30]#[457:143]#[480:1616]#[502:272]#[742:6130]#[789:7949]#[837:309]#[846:190]#[949:2]#[952:5470]#[1106:1328]#[1124:939]#[1241:2574]#[1246:168]#[1280:3]#[1297:4059]#[1331:13]#[1397:14605]#[1401:112]#[1404:2025]#[1409:1934]]);out([[540:125269]#[1070:109285]#[1090:110570]]);mutual_exclusions([]))
task(id(48);cost(65);duration(50);in([[12:1393]#[47:1199]#[86:9731]#[239:15204]#[325:755]#[334:6]#[348:2670]#[424:121]#[442:1]#[573:473]#[646:2958]#[707:693]#[816:14365]#[826:14954]#[837:4946]#[867:7317]#[904:504]#[952:10940]#[1070:3415]#[1131:18103]#[1257:7]#[1280:11320]#[1329:20]#[1397:3651]#[1404:8103]]);out([[85:42627]#[765:54149]]);mutual_exclusions([]))
task(id(119);cost(64);duration(34);in([[30:189]#[42:2609]#[52:20826]#[122:824]#[267:117]#[301:13740]#[325:94]#[424:1942]#[457:1]#[502:2175]#[505:3680]#[550:13]#[573:14]#[707:1385]#[742:48]#[765:106]#[789:31]#[846:2]#[932:118]#[968:1933]#[1007:33036]#[1106:664]#[1124:15034]#[1172:3419]#[1184:10790]#[1246:2682]#[1280:6]#[1297:4059]]);out([[2:72154]#[352:43885]#[553:51200]#[1335:128500]]);mutual_exclusions([]))
task(id(109);cost(73);duration(17);in([[12:174]#[39:7018]#[42:163]#[246:222]#[301:1718]#[397:103]#[424:122]#[456:5]#[480:25]#[573:236]#[586:20]#[684:13584]#[765:1692]#[790:11]#[869:40540]#[904:16]#[968:1933]#[1039:759]#[1149:703]#[1241:2]#[1257:221]#[1285:1017]#[1329:1281]#[1335:125]#[1404:126]#[1422:6520]]);out([[493:38193]#[936:82630]]);mutual_exclusions([]))
task(id(113);cost(51);duration(33);in([[30:378]#[42:1]#[47:1]#[75:1]#[215:21778]#[246:55]#[281:6875]#[325:1511]#[411:797]#[540:3914]#[553:6400]#[573:1]#[586:10409]#[646:2959]#[660:123]#[684:1698]#[765:6]#[789:1988]#[846:379]#[936:323]#[949:4]#[952:342]#[1039:190]#[1050:2161]#[1124:3758]#[1149:88]#[1172:2]#[1184:10789]#[1229:10240]#[1241:3]#[1280:2830]#[1285:4065]#[1331:6731]#[1409:4]]);out([[808:93401]#[1077:52841]]);mutual_exclusions([]))
task(id(97);cost(29);duration(37);in([[30:1]#[42:82]#[47:1]#[85:10656]#[246:3551]#[301:3]#[325:377]#[397:6603]#[424:60]#[442:4]#[480:3231]#[492:243]#[502:8]#[537:1]#[550:103]#[586:162]#[618:45710]#[652:3181]#[660:1976]#[707:11]#[808:2919]#[813:1]#[816:56]#[826:233]#[837:20]#[932:237]#[936:2582]#[949:13895]#[968:7732]#[1039:759]#[1070:427]#[1106:332]#[1131:4525]#[1241:10]#[1246:2682]#[1329:5]#[1331:211]#[1335:1]#[1397:114]#[1404:126]]);out([[97:65966]#[460:111404]#[732:52587]#[1371:56429]]);mutual_exclusions([]))
task(id(120);cost(94);duration(57);in([[12:22289]#[47:1]#[75:68]#[442:1127]#[456:153]#[457:36]#[492:1]#[502:17398]#[550:6608]#[652:796]#[723:1915]#[765:423]#[807:61]#[837:618]#[904:1]#[932:1894]#[936:1]#[950:68]#[952:2735]#[968:7732]#[1172:54]#[1241:81]#[1285:127]#[1335:16]#[1371:882]]);out([[160:88999]#[1374:98366]]);mutual_exclusions([]))
task(id(44);cost(33);duration(32);in([[30:11]#[75:8627]#[85:10657]#[227:2194]#[329:18042]#[411:6375]#[424:7766]#[442:4508]#[456:615]#[492:30]#[550:26]#[586:11]#[611:124]#[707:173]#[729:40429]#[807:30]#[808:183]#[837:1]#[867:4]#[932:30]#[936:41]#[949:1737]#[1050:1080]#[1090:55285]#[1106:5314]#[1124:15034]#[1148:4865]#[1172:6838]#[1241:2573]#[1251:27560]#[1257:3]#[1285:1016]#[1374:96]]);out([[672:57863]#[783:91948]#[1095:97562]#[1239:68645]]);mutual_exclusions([]))
task(id(56);cost(90);duration(26);in([[12:348]#[42:10434]#[86:1]#[122:1]#[239:30]#[246:3551]#[306:1]#[334:202]#[456:2458]#[457:36]#[480:12926]#[489:23263]#[492:486]#[505:29]#[540:979]#[573:15148]#[586:326]#[588:25821]#[652:6363]#[790:11269]#[808:23]#[904:252]#[1124:470]#[1148:19]#[1172:13675]#[1239:1]#[1381:114]#[1397:1]]);out([[112:18365]#[152:21841]]);mutual_exclusions([]))
task(id(118);cost(67);duration(34);in([[30:3]#[63:2765]#[90:23518]#[152:42]#[215:5]#[267:116]#[325:1]#[456:307]#[480:1]#[540:15]#[573:237]#[614:13479]#[765:212]#[808:730]#[846:3]#[936:645]#[1095:1]#[1131:141]#[1148:1217]#[1218:12775]#[1241:40]#[1331:420]#[1335:1]#[1370:47939]#[1374:3074]#[1397:913]#[1409:15]]);out([[683:44775]#[689:54604]#[842:45044]#[1267:49423]]);mutual_exclusions([]))
task(id(21);cost(95);duration(15);in([[12:2786]#[42:326]#[325:3]#[424:31]#[480:25]#[492:31147]#[502:136]#[540:1]#[553:3200]#[573:474]#[588:13]#[652:1]#[660:1]#[683:22388]#[723:7663]#[789:124]#[841:502]#[904:32]#[952:2]#[1106:2657]#[1149:11248]#[1241:643]#[1246:5364]#[1257:7]#[1285:16262]#[1381:1819]#[1404:254]]);out([[399:89016]#[851:41848]#[1141:22216]#[1278:101452]]);mutual_exclusions([]))
task(id(30);cost(73);duration(10);in([[47:37]#[75:1079]#[122:1648]#[152:85]#[153:3847]#[154:6289]#[246:1]#[301:1]#[334:202]#[348:2671]#[371:43392]#[397:3302]#[442:2]#[450:19391]#[480:3232]#[540:3915]#[553:1600]#[586:21]#[708:37294]#[807:969]#[837:4946]#[846:1]#[904:8]#[936:2583]#[968:4]#[1218:13]#[1241:1287]#[1257:14180]#[1278:1]#[1374:3074]#[1401:224]#[1404:127]#[1409:121]]);out([[58:117758]#[147:40441]#[223:67307]]);mutual_exclusions([]))
task(id(7);cost(88);duration(32);in([[30:1]#[63:43]#[75:1]#[152:170]#[223:33653]#[246:222]#[325:12089]#[411:3188]#[457:4]#[480:6463]#[505:3]#[652:6]#[660:988]#[684:6792]#[689:6825]#[732:26294]#[765:423]#[790:1409]#[846:24]#[952:684]#[968:1]#[1039:12]#[1050:68]#[1124:7517]#[1148:5]#[1172:213]#[1257:3545]#[1271:6451]#[1285:64]#[1330:44609]#[1331:3365]#[1335:251]#[1404:253]#[1409:60]]);out([[177:13273]#[513:57464]#[685:77982]]);mutual_exclusions([]))
task(id(24);cost(85);duration(36);in([[30:6]#[47:2398]#[58:3680]#[63:21]#[122:13185]#[177:3319]#[325:189]#[346:28933]#[397:1651]#[414:24413]#[442:1]#[480:3]#[502:8699]#[505:14722]#[537:2081]#[553:3]#[684:106]#[765:3385]#[790:352]#[842:88]#[846:11]#[867:1830]#[950:67]#[1050:8]#[1070:3415]#[1097:8529]#[1141:11108]#[1149:1406]#[1241:2]#[1246:1341]#[1371:28]#[1404:2026]#[1409:242]]);out([[44:19668]#[106:91257]#[863:84112]#[1198:90178]]);mutual_exclusions([]))
task(id(68);cost(71);duration(58);in([[12:5]#[42:163]#[86:1]#[106:1]#[147:2]#[152:86]#[301:53]#[325:12]#[424:4]#[442:35]#[480:7]#[537:4]#[573:30]#[660:247]#[689:3413]#[808:1]#[837:39]#[841:125]#[846:6060]#[904:1009]#[949:869]#[950:271]#[952:171]#[968:2]#[1095:48]#[1131:565]#[1218:12775]#[1285:1]#[1297:31]#[1371:55]#[1374:1]#[1404:8]#[1422:6521]]);out([[546:118135]#[662:111705]#[718:91112]]);mutual_exclusions([]))
task(id(40);cost(46);duration(38);in([[47:9]#[75:269]#[147:1]#[152:1365]#[177:830]#[215:21]#[239:119]#[267:14889]#[306:17885]#[397:1651]#[411:1]#[457:18]#[480:1]#[505:230]#[546:1846]#[586:1]#[611:7916]#[689:427]#[742:12260]#[783:45974]#[808:2]#[837:19]#[851:41]#[904:1009]#[949:3]#[952:5470]#[1070:27]#[1106:83]#[1124:1880]#[1149:351]#[1172:427]#[1241:20]#[1297:64]#[1381:227]#[1401:224]#[1404:253]]);out([[520:76382]#[888:26401]#[930:39324]#[1105:106424]]);mutual_exclusions([]))
task(id(89);cost(89);duration(56);in([[47:3]#[58:1]#[63:1383]#[75:4]#[106:11407]#[112:4591]#[177:104]#[246:111]#[306:2]#[325:12089]#[457:2]#[460:109]#[480:808]#[505:7]#[520:38191]#[546:7]#[550:826]#[573:118]#[588:7]#[646:739]#[652:12725]#[660:2]#[742:12]#[807:31030]#[808:11675]#[816:2]#[826:7]#[841:32]#[842:1408]#[846:1515]#[968:483]#[1070:13]#[1131:2263]#[1239:34]#[1241:321]#[1246:1]#[1271:6451]#[1278:12682]#[1381:454]#[1404:32]#[1409:30]]);out([[178:13869]#[1220:51775]#[1240:25531]]);mutual_exclusions([]))
task(id(42);cost(17);duration(42);in([[47:300]#[75:1]#[86:152]#[152:1]#[177:829]#[239:4]#[246:3551]#[281:7]#[334:51]#[348:2671]#[457:1142]#[480:1]#[546:29534]#[573:1894]#[611:3958]#[646:93]#[684:14]#[723:7663]#[816:7]#[826:4]#[846:12121]#[952:21]#[1039:1518]#[1050:541]#[1106:5]#[1124:15034]#[1131:9051]#[1148:19]#[1216:28725]#[1220:6]#[1239:2145]#[1371:7054]#[1374:1]#[1404:4051]]);out([[420:48091]#[1302:57487]]);mutual_exclusions([]))
task(id(87);cost(85);duration(15);in([[42:3]#[106:45]#[122:1]#[152:2730]#[153:3847]#[246:7]#[281:13]#[306:140]#[334:808]#[352:21942]#[397:3]#[442:564]#[480:101]#[492:7787]#[505:4]#[550:207]#[573:1]#[586:2]#[611:989]#[646:12]#[662:55852]#[684:3396]#[685:4874]#[693:114]#[765:13]#[826:29]#[841:16058]#[846:757]#[867:114]#[936:5164]#[949:14]#[952:684]#[1007:33037]#[1148:1]#[1149:2812]#[1172:854]#[1241:5]#[1285:8]#[1297:16237]#[1302:2]#[1371:110]#[1374:48]#[1397:14]]);out([[151:72330]#[467:63500]#[782:33223]#[1049:116324]]);mutual_exclusions([]))
task(id(124);cost(45);duration(60);in([[14:36427]#[52:20827]#[106:22814]#[177:207]#[215:1361]#[246:28]#[325:756]#[348:2671]#[411:6375]#[456:77]#[457:572]#[467:3969]#[492:61]#[586:2]#[611:31]#[646:5917]#[662:55853]#[707:2]#[765:7]#[789:249]#[808:5]#[813:690]#[851:1308]#[867:15]#[930:614]#[932:119]#[949:1]#[968:1]#[1124:7517]#[1131:1]#[1239:2]#[1241:1]#[1257:27]#[1297:16]#[1302:112]#[1329:1280]#[1371:14107]#[1374:1]#[1397:1]]);out([[994:93498]#[1044:85380]]);mutual_exclusions([]))
task(id(22);cost(46);duration(51);in([[30:6]#[47:300]#[58:14720]#[106:6]#[112:4591]#[246:56]#[281:13749]#[301:27]#[325:48]#[411:6]#[442:563]#[550:26430]#[573:30]#[611:1]#[618:45709]#[684:3396]#[718:1424]#[723:958]#[764:56134]#[765:106]#[790:22]#[930:2]#[952:6]#[968:15]#[994:23375]#[1039:95]#[1049:7]#[1050:17]#[1095:6097]#[1149:5623]#[1172:107]#[1218:399]#[1253:17837]#[1280:5660]#[1357:5283]#[1374:6147]#[1397:57]#[1401:1791]#[1404:4052]]);out([[882:36470]#[1429:127540]]);mutual_exclusions([]))
task(id(94);cost(53);duration(50);in([[47:38]#[58:29440]#[450:9]#[460:27851]#[467:16]#[474:22702]#[480:202]#[492:244]#[537:1040]#[540:1957]#[553:12]#[588:6]#[660:988]#[684:6]#[685:9748]#[689:13]#[693:3636]#[807:4]#[808:11675]#[863:657]#[936:20]#[964:47971]#[968:242]#[1050:8646]#[1095:12195]#[1124:30]#[1131:1]#[1172:26]#[1218:799]#[1220:1]#[1241:322]#[1246:10]#[1257:14]#[1297:1]#[1331:13461]#[1374:384]#[1429:2]]);out([[364:29290]#[958:85818]#[977:41720]#[1299:105226]]);mutual_exclusions([]))
task(id(41);cost(90);duration(16);in([[30:1512]#[52:20826]#[63:1382]#[75:17]#[86:5]#[147:1264]#[227:4388]#[246:887]#[267:14889]#[281:1719]#[397:825]#[411:100]#[424:243]#[457:1]#[493:9549]#[550:13215]#[573:8]#[646:370]#[789:248]#[807:970]#[808:2919]#[813:11]#[837:619]#[867:3658]#[949:6947]#[968:242]#[994:91]#[1050:34]#[1086:12100]#[1148:304]#[1172:6838]#[1218:100]#[1239:8581]#[1299:51]#[1374:3]#[1404:8]#[1429:4]]);out([[435:122058]#[720:113688]#[774:96144]]);mutual_exclusions([]))
task(id(53);cost(100);duration(33);in([[30:24]#[42:652]#[227:34]#[246:111]#[281:1718]#[306:1118]#[397:1]#[435:477]#[457:4569]#[460:7]#[546:923]#[553:25]#[586:3]#[646:6]#[685:152]#[765:846]#[826:234]#[837:2473]#[841:2]#[842:1]#[867:1]#[936:10]#[958:42909]#[968:241]#[1070:107]#[1095:381]#[1124:1879]#[1172:855]#[1257:14]#[1278:1]#[1302:7]#[1329:40]#[1331:1]#[1374:769]#[1381:1]#[1401:28656]#[1429:3986]]);out([[466:66450]#[1400:76417]]);mutual_exclusions([]))
